date_time,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,uvIndex.1,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph,location,date,new_cases,new_deaths,total_cases,total_deaths
2020-03-03,0,-6,14.9,5.6,1,1,58,12:02 PM,02:28 AM,07:26 AM,06:46 PM,-5,-7,-3,-7,18,73,88,24.3,1010,0,6,220,11,Andorra,2020-03-03,0.0,0.0,1.0,0.0
2020-03-04,5,-6,10.6,5.6,1,1,65,12:49 PM,03:30 AM,07:24 AM,06:48 PM,-2,-2,0,-2,16,70,87,17.1,1016,5,8,218,9,Andorra,2020-03-04,0.0,0.0,1.0,0.0
2020-03-05,5,-3,1.0,5.6,1,1,73,01:46 PM,04:29 AM,07:23 AM,06:49 PM,1,0,2,0,13,92,97,5.3,1008,5,4,218,8,Andorra,2020-03-05,0.0,0.0,1.0,0.0
2020-03-06,0,-6,4.6,7.1,1,1,80,02:51 PM,05:23 AM,07:21 AM,06:50 PM,-6,-8,-3,-8,19,58,83,7.8,1010,0,8,333,13,Andorra,2020-03-06,0.0,0.0,1.0,0.0
2020-03-07,1,-7,12.8,10.1,1,1,87,04:05 PM,06:10 AM,07:19 AM,06:51 PM,-5,-7,-3,-7,22,48,88,13.8,1021,1,7,120,15,Andorra,2020-03-07,0.0,0.0,1.0,0.0
2020-03-08,7,-4,0.0,11.3,1,1,95,05:22 PM,06:52 AM,07:18 AM,06:52 PM,-4,-1,2,-1,14,17,77,0.0,1023,7,10,117,8,Andorra,2020-03-08,0.0,0.0,1.0,0.0
2020-03-09,1,-5,1.6,10.1,1,1,100,06:41 PM,07:28 AM,07:16 AM,06:54 PM,-4,-6,-2,-6,21,67,86,2.3,1022,1,7,351,14,Andorra,2020-03-09,0.0,0.0,1.0,0.0
2020-03-10,11,-4,0.3,8.7,1,1,100,07:59 PM,08:00 AM,07:14 AM,06:55 PM,0,2,6,2,22,46,79,1.0,1024,11,9,233,13,Andorra,2020-03-10,0.0,0.0,1.0,0.0
2020-03-11,16,0,0.0,11.4,1,1,84,09:17 PM,08:30 AM,07:12 AM,06:56 PM,-2,7,9,7,13,3,55,0.0,1023,16,10,267,7,Andorra,2020-03-11,0.0,0.0,1.0,0.0
2020-03-12,15,4,0.0,11.5,1,1,76,10:33 PM,09:01 AM,07:11 AM,06:57 PM,2,10,11,10,9,29,63,0.2,1020,15,10,203,6,Andorra,2020-03-12,0.0,0.0,1.0,0.0
2020-03-13,10,3,0.0,7.2,1,1,69,11:49 PM,09:33 AM,07:09 AM,06:58 PM,6,6,7,6,7,79,94,6.1,1020,10,9,202,5,Andorra,2020-03-13,0.0,0.0,1.0,0.0
2020-03-14,11,2,0.0,11.6,1,1,62,No moonrise,10:07 AM,07:07 AM,07:00 PM,3,6,7,6,7,38,83,0.4,1020,11,7,262,4,Andorra,2020-03-14,1.0,0.0,2.0,0.0
2020-03-15,10,1,0.0,10.2,1,1,55,01:01 AM,10:46 AM,07:05 AM,07:01 PM,2,3,6,3,14,64,85,1.3,1016,10,7,204,10,Andorra,2020-03-15,0.0,0.0,2.0,0.0
2020-03-16,4,-6,15.4,6.0,1,1,47,02:09 AM,11:31 AM,07:04 AM,07:02 PM,1,-1,1,-1,12,99,98,38.3,1017,4,6,133,8,Andorra,2020-03-16,0.0,0.0,2.0,0.0
2020-03-14,26,25,0.0,7.4,1,1,62,11:33 PM,10:14 AM,06:16 AM,06:17 PM,20,27,27,25,20,63,74,0.5,1015,26,10,84,14,Antigua%20and%20Barbuda,2020-03-14,0.0,0.0,1.0,0.0
2020-03-15,26,25,0.0,8.8,1,1,55,No moonrise,11:05 AM,06:15 AM,06:17 PM,20,27,27,25,17,64,72,2.4,1015,26,10,39,13,Antigua%20and%20Barbuda,2020-03-15,0.0,0.0,1.0,0.0
2020-03-16,26,24,0.0,10.2,1,1,47,12:32 AM,11:57 AM,06:14 AM,06:17 PM,18,27,27,25,13,33,66,0.6,1014,26,10,264,9,Antigua%20and%20Barbuda,2020-03-16,0.0,0.0,1.0,0.0
2020-03-04,37,26,0.0,11.6,1,1,65,03:47 PM,12:55 AM,06:45 AM,07:27 PM,14,31,31,31,11,3,39,0.0,1016,37,10,59,9,Argentina,2020-03-04,0.0,0.0,1.0,0.0
2020-03-05,33,24,0.0,11.6,1,1,73,04:44 PM,01:50 AM,06:46 AM,07:26 PM,14,28,28,28,16,3,43,0.0,1017,33,10,55,13,Argentina,2020-03-05,0.0,0.0,1.0,0.0
2020-03-06,34,24,0.0,9.0,1,1,80,05:36 PM,02:52 AM,06:47 AM,07:24 PM,12,27,27,27,15,38,39,0.0,1015,34,10,43,12,Argentina,2020-03-06,0.0,0.0,1.0,0.0
2020-03-07,35,23,0.0,11.6,1,1,87,06:23 PM,04:00 AM,06:48 AM,07:23 PM,14,29,29,29,14,15,43,0.0,1011,35,10,29,12,Argentina,2020-03-07,1.0,0.0,2.0,0.0
2020-03-08,38,25,0.0,11.6,1,1,95,07:06 PM,05:11 AM,06:48 AM,07:22 PM,12,31,31,31,16,26,34,0.0,1009,38,10,276,12,Argentina,2020-03-08,7.0,0.0,9.0,1.0
2020-03-09,31,23,0.0,11.6,1,1,100,07:45 PM,06:24 AM,06:49 AM,07:20 PM,14,27,27,27,18,19,45,0.1,1015,31,10,105,15,Argentina,2020-03-09,3.0,0.0,12.0,1.0
2020-03-10,26,21,0.0,10.3,1,1,100,08:21 PM,07:37 AM,06:50 AM,07:19 PM,15,25,25,23,22,45,60,0.8,1018,26,10,93,18,Argentina,2020-03-10,0.0,0.0,12.0,1.0
2020-03-11,28,22,0.0,11.6,1,1,84,08:57 PM,08:49 AM,06:51 AM,07:18 PM,18,26,26,24,17,41,70,6.8,1013,28,10,153,13,Argentina,2020-03-11,5.0,0.0,17.0,1.0
2020-03-12,36,22,0.0,11.6,1,1,76,09:34 PM,10:00 AM,06:52 AM,07:16 PM,20,30,30,28,8,25,67,0.0,1011,36,10,80,6,Argentina,2020-03-12,2.0,0.0,19.0,1.0
2020-03-13,38,24,0.0,11.6,1,1,69,10:13 PM,11:10 AM,06:53 AM,07:15 PM,16,31,31,30,15,6,44,0.0,1012,38,10,50,12,Argentina,2020-03-13,12.0,0.0,31.0,1.0
2020-03-14,33,23,0.0,11.6,1,1,62,10:55 PM,12:18 PM,06:53 AM,07:14 PM,16,29,29,28,15,19,47,0.0,1012,33,10,171,12,Argentina,2020-03-14,3.0,1.0,34.0,2.0
2020-03-15,24,20,0.0,10.3,1,1,55,11:41 PM,01:24 PM,06:54 AM,07:12 PM,12,24,24,22,16,50,52,6.5,1017,24,10,100,12,Argentina,2020-03-15,11.0,0.0,45.0,2.0
2020-03-16,28,19,0.0,11.6,1,1,47,No moonrise,02:25 PM,06:55 AM,07:11 PM,12,23,23,23,13,19,53,0.0,1017,28,10,72,11,Argentina,2020-03-16,11.0,0.0,56.0,2.0
2020-03-02,11,4,0.0,11.2,1,1,51,11:33 AM,01:21 AM,07:34 AM,06:55 PM,-2,6,7,6,6,32,54,0.0,1019,11,10,237,5,Armenia,2020-03-02,0.0,0.0,1.0,0.0
2020-03-03,12,3,0.0,11.2,1,1,58,12:12 PM,02:22 AM,07:32 AM,06:56 PM,-2,7,7,7,6,15,55,0.0,1025,12,10,299,4,Armenia,2020-03-03,0.0,0.0,1.0,0.0
2020-03-04,15,5,0.0,11.3,1,1,65,12:59 PM,03:23 AM,07:31 AM,06:57 PM,-4,9,9,9,4,2,41,0.0,1026,15,10,91,3,Armenia,2020-03-04,0.0,0.0,1.0,0.0
2020-03-05,12,7,0.0,7.1,1,1,73,01:54 PM,04:22 AM,07:29 AM,06:58 PM,-4,8,9,8,7,30,39,0.0,1022,12,10,170,4,Armenia,2020-03-05,0.0,0.0,1.0,0.0
2020-03-06,13,6,0.0,7.1,1,1,80,02:59 PM,05:17 AM,07:28 AM,06:59 PM,-4,9,9,9,8,67,39,0.0,1019,13,10,66,4,Armenia,2020-03-06,0.0,0.0,1.0,0.0
2020-03-07,15,8,0.0,11.6,1,1,87,04:10 PM,06:06 AM,07:26 AM,07:01 PM,0,10,10,10,12,32,48,0.0,1022,15,10,149,8,Armenia,2020-03-07,0.0,0.0,1.0,0.0
2020-03-08,16,7,0.0,11.6,1,1,95,05:26 PM,06:50 AM,07:25 AM,07:02 PM,1,11,11,11,5,16,50,0.0,1026,16,10,273,3,Armenia,2020-03-08,0.0,0.0,1.0,0.0
2020-03-09,18,8,0.0,11.6,1,1,100,06:42 PM,07:28 AM,07:23 AM,07:03 PM,-1,12,13,12,10,4,39,0.0,1026,18,10,101,6,Armenia,2020-03-09,0.0,0.0,1.0,0.0
2020-03-10,18,7,0.0,11.6,1,1,100,07:59 PM,08:02 AM,07:21 AM,07:04 PM,-6,12,13,12,11,32,26,0.0,1023,18,10,124,7,Armenia,2020-03-10,0.0,0.0,1.0,0.0
2020-03-11,18,8,0.0,11.6,1,1,84,09:15 PM,08:35 AM,07:20 AM,07:05 PM,-4,13,13,13,6,11,32,0.0,1021,18,10,232,4,Armenia,2020-03-11,0.0,0.0,1.0,0.0
2020-03-12,19,9,0.0,11.6,1,1,76,10:29 PM,09:07 AM,07:18 AM,07:06 PM,0,14,14,14,6,14,40,0.0,1021,19,10,213,4,Armenia,2020-03-12,0.0,0.0,1.0,0.0
2020-03-13,17,10,0.0,7.4,1,1,69,11:44 PM,09:40 AM,07:17 AM,07:07 PM,1,14,14,14,9,51,42,0.0,1019,17,10,188,5,Armenia,2020-03-13,0.0,0.0,1.0,0.0
2020-03-14,14,11,0.0,7.4,1,1,62,No moonrise,10:16 AM,07:15 AM,07:08 PM,6,12,12,12,10,64,66,3.1,1012,14,7,146,8,Armenia,2020-03-14,7.0,0.0,8.0,0.0
2020-03-15,16,8,0.0,11.6,1,1,55,12:55 AM,10:56 AM,07:13 AM,07:09 PM,3,12,12,12,5,43,54,2.0,1013,16,10,184,4,Armenia,2020-03-15,0.0,0.0,8.0,0.0
2020-03-16,14,9,0.0,7.4,1,1,47,02:02 AM,11:41 AM,07:12 AM,07:10 PM,2,11,11,11,7,53,55,1.3,1014,14,9,117,5,Armenia,2020-03-16,18.0,0.0,26.0,0.0
2020-01-25,31,15,0.0,10.5,1,1,0,06:08 AM,08:41 PM,06:13 AM,08:16 PM,12,23,23,23,12,43,63,0.0,1013,31,10,230,9,Australia,2020-01-25,0.0,0.0,3.0,0.0
2020-01-26,32,19,0.0,11.6,1,1,4,07:06 AM,09:20 PM,06:15 AM,08:16 PM,11,26,26,26,14,17,54,0.0,1011,32,10,294,11,Australia,2020-01-26,1.0,0.0,4.0,0.0
2020-01-27,34,15,0.0,11.6,1,1,11,08:04 AM,09:53 PM,06:16 AM,08:15 PM,10,26,26,26,11,7,52,0.0,1013,34,10,312,8,Australia,2020-01-27,0.0,0.0,4.0,0.0
2020-01-28,33,19,0.0,10.4,1,1,18,09:01 AM,10:23 PM,06:17 AM,08:14 PM,11,27,27,27,13,36,53,0.0,1012,33,10,285,10,Australia,2020-01-28,1.0,0.0,5.0,0.0
2020-01-29,36,14,0.0,11.6,1,1,26,09:57 AM,10:51 PM,06:18 AM,08:14 PM,11,26,26,26,9,7,55,0.0,1016,36,9,139,6,Australia,2020-01-29,2.0,0.0,7.0,0.0
2020-01-30,37,15,0.0,11.6,1,1,33,10:52 AM,11:18 PM,06:19 AM,08:13 PM,8,27,27,27,10,0,41,0.0,1014,37,10,321,7,Australia,2020-01-30,0.0,0.0,7.0,0.0
2020-01-31,40,19,0.0,11.6,1,1,37,11:47 AM,11:45 PM,06:20 AM,08:12 PM,11,32,32,31,13,3,35,0.0,1012,40,10,313,9,Australia,2020-01-31,2.0,0.0,9.0,0.0
2020-02-01,39,24,0.0,11.6,1,1,49,12:42 PM,No moonset,06:21 AM,08:11 PM,13,33,33,32,17,16,33,0.0,1009,39,10,300,13,Australia,2020-02-01,3.0,0.0,12.0,0.0
2020-02-02,34,22,0.0,11.6,1,1,57,01:39 PM,12:13 AM,06:22 AM,08:11 PM,13,28,28,28,18,19,41,0.0,1007,34,10,288,15,Australia,2020-02-02,0.0,0.0,12.0,0.0
2020-02-03,27,13,0.0,11.6,1,1,64,02:37 PM,12:44 AM,06:23 AM,08:10 PM,4,21,21,21,19,9,41,0.0,1009,27,10,285,14,Australia,2020-02-03,0.0,0.0,12.0,0.0
2020-02-04,25,5,0.0,11.6,1,1,72,03:37 PM,01:18 AM,06:24 AM,08:09 PM,2,15,16,15,18,11,50,0.0,1019,25,10,89,14,Australia,2020-02-04,0.0,0.0,12.0,0.0
2020-02-05,32,11,0.0,11.6,1,1,79,04:38 PM,01:58 AM,06:25 AM,08:08 PM,9,23,23,22,11,31,58,0.0,1018,32,10,146,9,Australia,2020-02-05,1.0,0.0,13.0,0.0
2020-02-06,25,14,0.0,8.1,1,1,87,05:40 PM,02:45 AM,06:26 AM,08:07 PM,13,19,19,19,17,64,69,1.1,1021,25,10,78,13,Australia,2020-02-06,1.0,0.0,14.0,0.0
2020-02-07,18,14,0.0,8.1,1,1,95,06:38 PM,03:40 AM,06:27 AM,08:06 PM,13,16,16,16,17,74,82,6.8,1021,18,8,114,13,Australia,2020-02-07,1.0,0.0,15.0,0.0
2020-02-08,21,15,0.0,6.9,1,1,100,07:32 PM,04:43 AM,06:28 AM,08:06 PM,13,16,17,16,29,95,78,1.7,1020,21,7,114,22,Australia,2020-02-08,0.0,0.0,15.0,0.0
2020-02-09,17,10,0.0,6.9,1,1,100,08:19 PM,05:52 AM,06:29 AM,08:05 PM,11,14,15,14,41,89,78,6.0,1015,17,10,124,31,Australia,2020-02-09,0.0,0.0,15.0,0.0
2020-02-10,26,16,0.0,6.9,1,1,83,09:02 PM,07:04 AM,06:30 AM,08:04 PM,16,19,20,19,24,78,84,100.0,1008,26,6,77,14,Australia,2020-02-10,0.0,0.0,15.0,0.0
2020-02-11,26,15,0.0,8.0,1,1,75,09:40 PM,08:16 AM,06:31 AM,08:03 PM,15,21,21,20,9,61,73,5.4,1008,26,9,225,5,Australia,2020-02-11,0.0,0.0,15.0,0.0
2020-02-12,27,16,0.0,11.6,1,1,68,10:15 PM,09:28 AM,06:32 AM,08:02 PM,15,23,23,22,19,26,73,0.0,1011,27,10,110,13,Australia,2020-02-12,0.0,0.0,15.0,0.0
2020-02-13,22,17,0.0,6.8,1,1,60,10:50 PM,10:38 AM,06:33 AM,08:01 PM,17,19,19,19,19,79,86,10.5,1012,22,8,101,12,Australia,2020-02-13,0.0,0.0,15.0,0.0
2020-02-14,28,15,0.0,9.2,1,1,53,11:25 PM,11:47 AM,06:34 AM,08:00 PM,14,22,22,21,10,61,72,2.2,1009,28,8,73,7,Australia,2020-02-14,0.0,0.0,15.0,0.0
2020-02-15,27,16,0.0,6.6,1,1,45,No moonrise,12:55 PM,06:35 AM,07:59 PM,16,22,22,21,10,68,77,20.0,1007,27,8,236,6,Australia,2020-02-15,0.0,0.0,15.0,0.0
2020-02-16,23,15,0.0,6.6,1,1,38,12:01 AM,02:01 PM,06:36 AM,07:58 PM,15,18,18,18,16,86,82,1.4,1013,23,9,96,11,Australia,2020-02-16,0.0,0.0,15.0,0.0
2020-02-17,26,15,0.0,6.6,1,1,30,12:41 AM,03:06 PM,06:37 AM,07:56 PM,15,20,21,20,11,80,80,0.9,1013,26,9,43,8,Australia,2020-02-17,0.0,0.0,15.0,0.0
2020-02-18,29,17,0.0,9.1,1,1,22,01:25 AM,04:07 PM,06:38 AM,07:55 PM,15,23,23,22,16,51,68,0.4,1006,29,9,311,11,Australia,2020-02-18,0.0,0.0,15.0,0.0
2020-02-19,20,13,0.0,7.8,1,1,15,02:12 AM,05:04 PM,06:39 AM,07:54 PM,9,16,16,16,20,42,62,0.2,1005,20,10,277,15,Australia,2020-02-19,0.0,0.0,15.0,0.0
2020-02-20,24,10,0.0,11.6,1,1,7,03:05 AM,05:55 PM,06:40 AM,07:53 PM,8,18,19,18,9,13,62,0.0,1011,24,10,323,6,Australia,2020-02-20,0.0,0.0,15.0,0.0
2020-02-21,25,12,0.0,9.1,1,1,0,04:01 AM,06:40 PM,06:41 AM,07:52 PM,11,19,20,19,10,62,69,0.2,1016,25,10,138,8,Australia,2020-02-21,2.0,0.0,17.0,0.0
2020-02-22,23,12,0.0,9.1,1,1,0,04:58 AM,07:19 PM,06:42 AM,07:51 PM,11,16,17,16,13,63,73,0.0,1022,23,10,74,11,Australia,2020-02-22,4.0,0.0,21.0,0.0
2020-02-23,27,15,0.0,11.6,1,1,0,05:56 AM,07:54 PM,06:43 AM,07:50 PM,12,22,22,21,7,32,62,0.1,1022,27,10,239,5,Australia,2020-02-23,1.0,0.0,22.0,0.0
2020-02-24,29,15,0.0,11.6,1,1,0,06:53 AM,08:24 PM,06:44 AM,07:48 PM,13,21,21,21,8,21,64,0.0,1019,29,10,223,6,Australia,2020-02-24,0.0,0.0,22.0,0.0
2020-02-25,28,15,0.0,11.6,1,1,8,07:50 AM,08:53 PM,06:45 AM,07:47 PM,12,21,21,21,11,23,60,0.0,1014,28,10,309,8,Australia,2020-02-25,0.0,0.0,22.0,0.0
2020-02-26,27,16,0.0,11.6,1,1,15,08:45 AM,09:20 PM,06:46 AM,07:46 PM,10,22,22,22,23,20,56,0.4,1007,27,10,287,16,Australia,2020-02-26,1.0,0.0,23.0,0.0
2020-02-27,24,11,0.0,10.3,1,1,23,09:40 AM,09:47 PM,06:47 AM,07:45 PM,3,17,18,17,15,39,49,0.0,1010,24,10,321,11,Australia,2020-02-27,0.0,0.0,23.0,0.0
2020-02-28,26,9,0.0,11.6,1,1,30,10:34 AM,10:14 PM,06:48 AM,07:43 PM,4,18,19,18,9,17,48,0.0,1012,26,10,67,6,Australia,2020-02-28,0.0,0.0,23.0,0.0
2020-02-29,26,13,0.0,11.6,1,1,38,11:30 AM,10:43 PM,06:49 AM,07:42 PM,10,20,21,20,11,33,59,0.0,1015,26,10,319,8,Australia,2020-02-29,1.0,0.0,24.0,0.0
2020-03-01,29,14,0.0,11.6,1,1,44,12:26 PM,11:15 PM,06:50 AM,07:41 PM,10,23,23,23,13,6,53,0.0,1011,29,10,312,9,Australia,2020-03-01,1.0,0.0,25.0,0.0
2020-03-02,30,16,0.0,11.6,1,1,51,01:25 PM,11:52 PM,06:51 AM,07:39 PM,7,23,23,23,15,20,42,0.0,1011,30,10,285,11,Australia,2020-03-02,2.0,0.0,27.0,1.0
2020-03-03,22,12,0.0,10.3,1,1,58,02:24 PM,No moonset,06:52 AM,07:38 PM,11,16,17,16,14,59,72,0.0,1018,22,10,78,11,Australia,2020-03-03,6.0,0.0,33.0,1.0
2020-03-04,16,9,0.0,6.4,1,1,65,03:24 PM,12:34 AM,06:52 AM,07:37 PM,14,14,15,14,12,99,94,29.6,1017,16,7,105,9,Australia,2020-03-04,10.0,0.0,43.0,1.0
2020-03-05,17,12,0.0,6.4,1,1,73,04:22 PM,01:24 AM,06:53 AM,07:35 PM,16,16,16,16,12,100,96,63.1,1008,17,7,135,9,Australia,2020-03-05,14.0,0.0,57.0,1.0
2020-03-06,24,15,0.0,6.4,1,1,80,05:17 PM,02:21 AM,06:54 AM,07:34 PM,15,18,19,18,9,75,83,4.0,1010,24,7,264,7,Australia,2020-03-06,0.0,1.0,57.0,2.0
2020-03-07,21,13,0.0,7.7,1,1,87,06:07 PM,03:27 AM,06:55 AM,07:33 PM,11,16,17,16,12,67,76,0.3,1019,21,10,112,9,Australia,2020-03-07,5.0,0.0,62.0,2.0
2020-03-08,17,11,0.0,9.0,1,1,95,06:51 PM,04:36 AM,06:56 AM,07:31 PM,10,13,14,13,14,63,77,0.6,1020,17,9,100,11,Australia,2020-03-08,12.0,1.0,74.0,3.0
2020-03-09,19,10,0.0,6.4,1,1,100,07:32 PM,05:49 AM,06:57 AM,07:30 PM,10,14,14,14,12,67,79,0.1,1021,19,9,91,9,Australia,2020-03-09,3.0,0.0,77.0,3.0
2020-03-10,23,9,0.0,10.3,1,1,100,08:09 PM,07:03 AM,06:58 AM,07:29 PM,10,15,16,15,8,49,74,0.2,1021,23,9,60,5,Australia,2020-03-10,15.0,0.0,92.0,3.0
2020-03-11,24,11,0.0,11.6,1,1,84,08:45 PM,08:15 AM,06:59 AM,07:27 PM,11,17,19,17,9,25,72,0.0,1022,24,8,92,6,Australia,2020-03-11,20.0,0.0,112.0,3.0
2020-03-12,23,11,0.0,11.6,1,1,76,09:21 PM,09:28 AM,07:00 AM,07:26 PM,11,17,19,17,10,16,72,0.0,1023,23,9,63,6,Australia,2020-03-12,10.0,0.0,122.0,3.0
2020-03-13,23,11,0.0,11.6,1,1,69,09:57 PM,10:39 AM,07:00 AM,07:24 PM,10,17,18,17,11,19,69,0.0,1017,23,8,303,8,Australia,2020-03-13,18.0,0.0,140.0,3.0
2020-03-14,15,7,0.0,10.2,1,1,62,10:37 PM,11:49 AM,07:01 AM,07:23 PM,7,10,12,10,20,47,76,23.1,1017,15,8,131,14,Australia,2020-03-14,57.0,0.0,197.0,3.0
2020-03-15,19,4,0.0,11.6,1,1,55,11:21 PM,12:57 PM,07:02 AM,07:22 PM,4,11,13,11,16,12,68,0.0,1023,19,10,102,10,Australia,2020-03-15,52.0,0.0,249.0,3.0
2020-03-16,18,7,0.0,11.6,1,1,47,No moonrise,02:01 PM,07:03 AM,07:20 PM,7,12,14,12,17,35,75,0.0,1026,18,10,119,12,Australia,2020-03-16,49.0,2.0,298.0,5.0
2020-02-26,8,4,0.0,4.1,1,1,15,08:13 AM,08:22 PM,06:43 AM,05:33 PM,-2,3,7,3,24,87,55,2.3,1000,8,9,283,19,Austria,2020-02-26,0.0,0.0,2.0,0.0
2020-02-27,8,3,0.0,8.7,1,1,23,08:32 AM,09:26 PM,06:41 AM,05:35 PM,-4,2,5,2,28,53,50,0.0,1005,8,10,267,21,Austria,2020-02-27,0.0,0.0,2.0,0.0
2020-02-28,7,3,0.0,5.6,1,1,30,08:51 AM,10:29 PM,06:39 AM,05:36 PM,-3,1,5,1,31,55,56,1.1,1011,7,10,316,24,Austria,2020-02-28,2.0,0.0,4.0,0.0
2020-02-29,9,3,0.0,4.1,1,1,38,09:12 AM,11:34 PM,06:37 AM,05:38 PM,-4,3,5,3,16,56,50,0.0,1011,9,10,143,12,Austria,2020-02-29,1.0,0.0,5.0,0.0
2020-03-01,7,2,0.0,4.1,1,1,44,09:36 AM,No moonset,06:35 AM,05:39 PM,2,4,6,4,13,86,78,5.1,1006,7,7,152,9,Austria,2020-03-01,5.0,0.0,10.0,0.0
2020-03-02,12,6,0.0,8.7,1,1,51,10:04 AM,12:40 AM,06:33 AM,05:41 PM,2,6,9,6,34,57,62,9.2,997,12,9,198,23,Austria,2020-03-02,0.0,0.0,10.0,0.0
2020-03-03,8,5,0.0,4.2,1,1,58,10:40 AM,01:46 AM,06:31 AM,05:43 PM,3,4,8,4,31,81,74,2.5,1000,8,9,273,23,Austria,2020-03-03,8.0,0.0,18.0,0.0
2020-03-04,10,4,0.0,8.7,1,1,65,11:25 AM,02:50 AM,06:29 AM,05:44 PM,-1,3,6,3,21,46,59,0.1,1012,10,10,315,16,Austria,2020-03-04,6.0,0.0,24.0,0.0
2020-03-05,11,4,0.0,8.7,1,1,73,12:20 PM,03:51 AM,06:27 AM,05:46 PM,-2,5,7,5,22,19,55,0.0,1008,11,10,145,17,Austria,2020-03-05,13.0,0.0,37.0,0.0
2020-03-06,11,5,0.0,4.2,1,1,80,01:28 PM,04:43 AM,06:25 AM,05:47 PM,2,5,7,5,14,72,72,13.5,1000,11,9,222,10,Austria,2020-03-06,10.0,0.0,47.0,0.0
2020-03-07,9,5,0.0,4.2,1,1,87,02:44 PM,05:28 AM,06:23 AM,05:49 PM,0,4,7,4,27,63,63,0.7,1013,9,10,300,20,Austria,2020-03-07,19.0,0.0,66.0,0.0
2020-03-08,10,3,0.0,8.7,1,1,95,04:06 PM,06:05 AM,06:21 AM,05:50 PM,-1,4,6,4,15,20,60,0.0,1021,10,10,317,11,Austria,2020-03-08,38.0,0.0,104.0,0.0
2020-03-09,10,3,0.0,5.7,1,1,100,05:31 PM,06:36 AM,06:19 AM,05:52 PM,0,5,6,5,12,63,66,0.0,1016,10,10,205,8,Austria,2020-03-09,8.0,0.0,112.0,0.0
2020-03-10,11,5,0.0,8.7,1,1,100,06:54 PM,07:04 AM,06:17 AM,05:53 PM,0,5,8,5,24,41,61,0.6,1016,11,9,276,16,Austria,2020-03-10,19.0,0.0,131.0,0.0
2020-03-11,16,10,0.0,5.8,1,1,84,08:17 PM,07:30 AM,06:15 AM,05:55 PM,7,12,13,12,30,68,68,0.5,1015,16,8,286,20,Austria,2020-03-11,51.0,0.0,182.0,0.0
2020-03-12,18,11,0.0,5.8,1,1,76,09:40 PM,07:55 AM,06:13 AM,05:56 PM,7,13,14,13,21,50,65,0.5,1015,18,9,268,14,Austria,2020-03-12,120.0,0.0,302.0,0.0
2020-03-13,13,8,0.0,7.2,1,1,69,11:00 PM,08:21 AM,06:11 AM,05:58 PM,1,8,11,8,27,48,54,1.3,1017,13,9,293,20,Austria,2020-03-13,59.0,0.0,361.0,1.0
2020-03-14,10,4,0.0,8.7,1,1,62,No moonrise,08:51 AM,06:09 AM,05:59 PM,-2,4,7,4,17,29,53,0.0,1023,10,10,237,13,Austria,2020-03-14,143.0,0.0,504.0,1.0
2020-03-15,9,3,0.0,11.6,1,1,55,12:17 AM,09:26 AM,06:07 AM,06:00 PM,-7,3,6,3,21,2,41,0.0,1027,9,10,141,16,Austria,2020-03-15,296.0,0.0,800.0,1.0
2020-03-16,12,3,0.0,11.6,1,1,47,01:29 AM,10:07 AM,06:05 AM,06:02 PM,-3,4,7,4,28,36,48,0.0,1026,12,10,152,21,Austria,2020-03-16,159.0,0.0,959.0,1.0
2020-03-01,8,6,0.0,11.2,1,1,44,10:37 AM,No moonset,07:14 AM,06:32 PM,3,3,7,3,49,31,75,0.0,1015,8,10,348,36,Azerbaijan,2020-03-01,0.0,0.0,3.0,0.0
2020-03-02,6,5,0.0,5.6,1,1,51,11:10 AM,12:59 AM,07:12 AM,06:33 PM,3,0,6,0,63,94,81,19.2,1022,6,8,353,47,Azerbaijan,2020-03-02,0.0,0.0,3.0,0.0
2020-03-03,12,6,0.0,11.2,1,1,58,11:49 AM,02:00 AM,07:11 AM,06:34 PM,4,7,9,7,20,41,73,2.9,1023,12,10,258,14,Azerbaijan,2020-03-03,0.0,0.0,3.0,0.0
2020-03-04,12,8,0.0,11.3,1,1,65,12:35 PM,03:01 AM,07:09 AM,06:35 PM,6,7,10,7,34,6,75,0.0,1023,12,10,191,22,Azerbaijan,2020-03-04,0.0,0.0,3.0,0.0
2020-03-05,13,9,0.0,11.3,1,1,73,01:31 PM,04:01 AM,07:08 AM,06:36 PM,6,8,11,8,45,9,74,0.0,1019,13,10,185,28,Azerbaijan,2020-03-05,0.0,0.0,3.0,0.0
2020-03-06,15,10,0.0,11.3,1,1,80,02:35 PM,04:56 AM,07:06 AM,06:38 PM,6,11,12,11,22,27,66,0.0,1019,15,10,146,14,Azerbaijan,2020-03-06,0.0,0.0,3.0,0.0
2020-03-07,11,6,0.0,11.3,1,1,87,03:47 PM,05:45 AM,07:05 AM,06:39 PM,3,9,10,9,22,13,58,0.0,1024,11,10,128,15,Azerbaijan,2020-03-07,6.0,0.0,9.0,0.0
2020-03-08,11,8,0.0,11.4,1,1,95,05:02 PM,06:28 AM,07:03 AM,06:40 PM,2,7,9,7,27,2,60,0.0,1027,11,10,180,19,Azerbaijan,2020-03-08,0.0,0.0,9.0,0.0
