date,location,new_cases,new_deaths,total_cases,total_deaths,incubationDateStart,incubationDateEnd,maxtempC,mintempC,FeelsLikeC,HeatIndexC,WindChillC,humidity,tempC
2020-03-16 00:00:00,Saint%20Martin%20(French%20part),0.0,,2,,2020-03-02 00:00:00,2020-03-09 00:00:00,30.0,22.0,27.0,27.0,25.0,77.0,30.0
2020-03-17 00:00:00,Saint%20Martin%20(French%20part),0.0,,2,,2020-03-03 00:00:00,2020-03-10 00:00:00,30.0,22.0,27.0,27.0,25.0,76.0,30.0
2020-03-13 00:00:00,Saint%20Vincent%20and%20the%20Grenadines,,,1,,2020-02-28 00:00:00,2020-03-06 00:00:00,26.0,23.5,27.5,27.5,25.5,73.5,26.0
2020-03-14 00:00:00,Saint%20Vincent%20and%20the%20Grenadines,0.0,,1,,2020-02-29 00:00:00,2020-03-07 00:00:00,26.0,23.5,27.5,27.5,25.5,73.5,26.0
2020-03-15 00:00:00,Saint%20Vincent%20and%20the%20Grenadines,0.0,,1,,2020-03-01 00:00:00,2020-03-08 00:00:00,26.0,22.5,27.0,27.0,25.0,74.5,26.0
2020-03-16 00:00:00,Saint%20Vincent%20and%20the%20Grenadines,0.0,,1,,2020-03-02 00:00:00,2020-03-09 00:00:00,26.0,24.0,27.5,27.5,25.5,74.5,26.0
2020-03-17 00:00:00,Saint%20Vincent%20and%20the%20Grenadines,0.0,,1,,2020-03-03 00:00:00,2020-03-10 00:00:00,26.0,22.5,27.5,27.5,25.0,75.0,26.0
2020-02-29 00:00:00,San%20Marino,,,1,,2020-02-15 00:00:00,2020-02-22 00:00:00,12.5,8.5,10.0,10.5,10.0,64.5,12.5
2020-03-01 00:00:00,San%20Marino,0.0,,1,,2020-02-16 00:00:00,2020-02-23 00:00:00,12.5,8.5,10.0,10.5,10.0,65.0,12.5
2020-03-02 00:00:00,San%20Marino,0.0,,1,,2020-02-17 00:00:00,2020-02-24 00:00:00,13.0,9.0,10.0,11.0,10.0,67.0,13.0
2020-03-03 00:00:00,San%20Marino,7.0,,8,,2020-02-18 00:00:00,2020-02-25 00:00:00,13.0,9.5,10.0,11.0,10.0,70.0,13.0
2020-03-04 00:00:00,San%20Marino,0.0,,8,,2020-02-19 00:00:00,2020-02-26 00:00:00,13.5,8.5,9.5,11.0,9.5,65.0,13.5
2020-03-05 00:00:00,San%20Marino,8.0,,16,,2020-02-20 00:00:00,2020-02-27 00:00:00,13.5,8.0,8.5,10.5,8.5,63.5,13.5
2020-03-06 00:00:00,San%20Marino,5.0,,21,,2020-02-21 00:00:00,2020-02-28 00:00:00,13.5,8.0,8.5,10.5,8.5,63.5,13.5
2020-03-07 00:00:00,San%20Marino,3.0,,24,,2020-02-22 00:00:00,2020-02-29 00:00:00,14.0,8.0,9.0,11.0,9.0,63.5,14.0
2020-03-08 00:00:00,San%20Marino,3.0,,27,1.0,2020-02-23 00:00:00,2020-03-01 00:00:00,14.0,8.5,9.5,11.0,9.5,64.5,14.0
2020-03-09 00:00:00,San%20Marino,10.0,0.0,37,1.0,2020-02-24 00:00:00,2020-03-02 00:00:00,14.0,9.0,9.5,11.5,9.5,67.5,14.0
2020-03-10 00:00:00,San%20Marino,12.0,1.0,49,2.0,2020-02-25 00:00:00,2020-03-03 00:00:00,14.0,9.0,9.5,11.0,9.5,65.5,14.0
2020-03-11 00:00:00,San%20Marino,14.0,0.0,63,2.0,2020-02-26 00:00:00,2020-03-04 00:00:00,14.0,7.5,8.0,11.0,8.0,65.5,14.0
2020-03-12 00:00:00,San%20Marino,0.0,0.0,63,2.0,2020-02-27 00:00:00,2020-03-05 00:00:00,13.0,7.5,8.0,10.5,8.0,65.5,13.0
2020-03-13 00:00:00,San%20Marino,0.0,0.0,63,2.0,2020-02-28 00:00:00,2020-03-06 00:00:00,13.5,7.5,9.0,10.5,9.0,69.5,13.5
2020-03-14 00:00:00,San%20Marino,3.0,0.0,66,2.0,2020-02-29 00:00:00,2020-03-07 00:00:00,13.5,7.0,9.0,10.5,9.0,71.5,13.5
2020-03-15 00:00:00,San%20Marino,26.0,3.0,92,5.0,2020-03-01 00:00:00,2020-03-08 00:00:00,12.5,7.5,8.0,9.5,8.0,71.5,12.5
2020-03-16 00:00:00,San%20Marino,0.0,0.0,92,5.0,2020-03-02 00:00:00,2020-03-09 00:00:00,12.0,7.5,7.5,9.5,7.5,69.5,12.0
2020-03-17 00:00:00,San%20Marino,10.0,4.0,102,9.0,2020-03-03 00:00:00,2020-03-10 00:00:00,12.0,7.0,7.5,9.5,7.5,69.5,12.0
2020-03-03 00:00:00,Saudi%20Arabia,,,1,,2020-02-18 00:00:00,2020-02-25 00:00:00,29.0,17.5,22.0,22.0,22.0,27.5,29.0
2020-03-04 00:00:00,Saudi%20Arabia,0.0,,1,,2020-02-19 00:00:00,2020-02-26 00:00:00,28.0,17.0,22.0,22.0,22.0,27.5,28.0
2020-03-05 00:00:00,Saudi%20Arabia,1.0,,2,,2020-02-20 00:00:00,2020-02-27 00:00:00,26.0,15.0,21.0,21.0,21.0,29.0,26.0
2020-03-06 00:00:00,Saudi%20Arabia,6.0,,8,,2020-02-21 00:00:00,2020-02-28 00:00:00,26.5,14.0,19.5,19.0,19.5,28.5,26.5
2020-03-07 00:00:00,Saudi%20Arabia,0.0,,8,,2020-02-22 00:00:00,2020-02-29 00:00:00,28.0,14.5,20.5,20.5,21.0,27.0,28.0
2020-03-08 00:00:00,Saudi%20Arabia,3.0,,11,,2020-02-23 00:00:00,2020-03-01 00:00:00,29.5,15.5,21.5,21.5,22.0,25.5,29.5
2020-03-09 00:00:00,Saudi%20Arabia,4.0,,15,,2020-02-24 00:00:00,2020-03-02 00:00:00,28.0,15.0,20.0,20.0,20.5,23.5,28.0
2020-03-10 00:00:00,Saudi%20Arabia,0.0,,15,,2020-02-25 00:00:00,2020-03-03 00:00:00,25.0,14.5,19.0,18.5,19.0,23.0,25.0
2020-03-11 00:00:00,Saudi%20Arabia,5.0,,20,,2020-02-26 00:00:00,2020-03-04 00:00:00,24.5,13.0,18.5,18.0,18.5,22.5,24.5
2020-03-12 00:00:00,Saudi%20Arabia,1.0,,21,,2020-02-27 00:00:00,2020-03-05 00:00:00,25.5,12.0,19.0,18.5,19.0,22.0,25.5
2020-03-13 00:00:00,Saudi%20Arabia,0.0,,21,,2020-02-28 00:00:00,2020-03-06 00:00:00,26.0,13.5,19.0,19.0,19.0,22.0,26.0
2020-03-14 00:00:00,Saudi%20Arabia,41.0,,62,,2020-02-29 00:00:00,2020-03-07 00:00:00,28.0,15.0,20.0,20.0,20.5,20.5,28.0
2020-03-15 00:00:00,Saudi%20Arabia,41.0,,103,,2020-03-01 00:00:00,2020-03-08 00:00:00,26.5,15.0,19.5,19.5,19.5,22.0,26.5
2020-03-16 00:00:00,Saudi%20Arabia,0.0,,103,,2020-03-02 00:00:00,2020-03-09 00:00:00,25.5,14.0,19.0,19.0,19.0,22.0,25.5
2020-03-17 00:00:00,Saudi%20Arabia,30.0,,133,,2020-03-03 00:00:00,2020-03-10 00:00:00,26.0,12.5,19.0,19.0,19.0,22.0,26.0
2020-03-03 00:00:00,Senegal,,,1,,2020-02-18 00:00:00,2020-02-25 00:00:00,23.5,22.0,25.0,25.0,22.5,74.0,23.5
2020-03-04 00:00:00,Senegal,0.0,,1,,2020-02-19 00:00:00,2020-02-26 00:00:00,23.5,22.0,25.0,25.0,22.5,74.0,23.5
2020-03-05 00:00:00,Senegal,3.0,,4,,2020-02-20 00:00:00,2020-02-27 00:00:00,23.5,21.5,25.0,25.0,22.5,74.0,23.5
2020-03-06 00:00:00,Senegal,0.0,,4,,2020-02-21 00:00:00,2020-02-28 00:00:00,24.0,21.5,25.0,25.0,23.0,69.0,24.0
2020-03-07 00:00:00,Senegal,0.0,,4,,2020-02-22 00:00:00,2020-02-29 00:00:00,24.0,21.5,25.0,25.0,23.0,64.0,24.0
2020-03-08 00:00:00,Senegal,0.0,,4,,2020-02-23 00:00:00,2020-03-01 00:00:00,24.0,20.5,25.0,25.0,23.0,62.0,24.0
2020-03-09 00:00:00,Senegal,0.0,,4,,2020-02-24 00:00:00,2020-03-02 00:00:00,24.5,20.5,25.0,25.0,23.0,59.5,24.5
2020-03-10 00:00:00,Senegal,0.0,,4,,2020-02-25 00:00:00,2020-03-03 00:00:00,25.0,20.5,25.0,25.0,23.5,56.5,25.0
2020-03-11 00:00:00,Senegal,0.0,,4,,2020-02-26 00:00:00,2020-03-04 00:00:00,25.0,20.0,25.0,25.0,23.0,56.5,25.0
2020-03-12 00:00:00,Senegal,0.0,,4,,2020-02-27 00:00:00,2020-03-05 00:00:00,25.0,20.0,25.0,25.0,23.0,59.0,25.0
2020-03-13 00:00:00,Senegal,6.0,,10,,2020-02-28 00:00:00,2020-03-06 00:00:00,25.0,18.5,25.0,25.0,23.0,60.0,25.0
2020-03-14 00:00:00,Senegal,0.0,,10,,2020-02-29 00:00:00,2020-03-07 00:00:00,25.0,17.5,25.0,25.0,23.0,61.5,25.0
2020-03-15 00:00:00,Senegal,11.0,,21,,2020-03-01 00:00:00,2020-03-08 00:00:00,25.0,19.0,25.0,25.0,23.0,61.5,25.0
2020-03-16 00:00:00,Senegal,5.0,,26,,2020-03-02 00:00:00,2020-03-09 00:00:00,25.0,20.0,25.0,25.0,23.0,62.0,25.0
2020-03-17 00:00:00,Senegal,1.0,,27,,2020-03-03 00:00:00,2020-03-10 00:00:00,25.0,20.0,25.0,25.0,23.0,64.5,25.0
2020-03-06 00:00:00,Serbia,,,1,,2020-02-21 00:00:00,2020-02-28 00:00:00,10.5,4.5,5.5,7.5,5.5,60.5,10.5
2020-03-07 00:00:00,Serbia,0.0,,1,,2020-02-22 00:00:00,2020-02-29 00:00:00,10.5,4.5,5.0,7.5,5.0,59.5,10.5
2020-03-08 00:00:00,Serbia,0.0,,1,,2020-02-23 00:00:00,2020-03-01 00:00:00,12.0,5.0,7.0,9.0,7.0,59.0,12.0
2020-03-09 00:00:00,Serbia,0.0,,1,,2020-02-24 00:00:00,2020-03-02 00:00:00,12.5,5.0,7.0,9.0,7.0,59.0,12.5
2020-03-10 00:00:00,Serbia,0.0,,1,,2020-02-25 00:00:00,2020-03-03 00:00:00,14.5,5.0,8.0,9.5,8.0,59.0,14.5
2020-03-11 00:00:00,Serbia,11.0,,12,,2020-02-26 00:00:00,2020-03-04 00:00:00,12.0,6.0,6.5,8.5,6.5,62.5,12.0
2020-03-12 00:00:00,Serbia,7.0,,19,,2020-02-27 00:00:00,2020-03-05 00:00:00,10.5,4.5,5.5,7.5,5.5,60.0,10.5
2020-03-13 00:00:00,Serbia,0.0,,19,,2020-02-28 00:00:00,2020-03-06 00:00:00,11.5,5.0,5.5,8.0,5.5,60.0,11.5
2020-03-14 00:00:00,Serbia,12.0,,31,,2020-02-29 00:00:00,2020-03-07 00:00:00,11.5,6.0,6.0,8.0,6.0,60.0,11.5
2020-03-15 00:00:00,Serbia,10.0,,41,,2020-03-01 00:00:00,2020-03-08 00:00:00,11.5,6.0,6.0,8.0,6.0,63.0,11.5
2020-03-16 00:00:00,Serbia,0.0,,41,,2020-03-02 00:00:00,2020-03-09 00:00:00,11.0,6.5,6.0,8.0,6.0,68.5,11.0
2020-03-17 00:00:00,Serbia,29.0,,70,,2020-03-03 00:00:00,2020-03-10 00:00:00,11.0,6.0,6.0,8.0,6.0,68.5,11.0
2020-03-16 00:00:00,Seychelles,,,2,,2020-03-02 00:00:00,2020-03-09 00:00:00,29.0,28.0,32.5,32.5,29.0,76.0,29.0
2020-03-17 00:00:00,Seychelles,2.0,,4,,2020-03-03 00:00:00,2020-03-10 00:00:00,29.0,27.0,32.0,32.0,28.5,73.5,29.0
2020-01-24 00:00:00,Singapore,,,1,,2020-01-10 00:00:00,2020-01-17 00:00:00,30.0,25.0,30.0,30.0,27.0,79.0,30.0
2020-01-25 00:00:00,Singapore,2.0,,3,,2020-01-11 00:00:00,2020-01-18 00:00:00,29.5,25.0,30.0,30.0,27.0,79.0,29.5
2020-01-26 00:00:00,Singapore,1.0,,4,,2020-01-12 00:00:00,2020-01-19 00:00:00,30.0,25.0,30.0,30.0,27.0,79.0,30.0
2020-01-27 00:00:00,Singapore,0.0,,4,,2020-01-13 00:00:00,2020-01-20 00:00:00,30.0,25.5,30.5,30.5,27.0,79.0,30.0
2020-01-28 00:00:00,Singapore,3.0,,7,,2020-01-14 00:00:00,2020-01-21 00:00:00,30.0,26.0,31.0,31.0,27.0,79.0,30.0
2020-01-29 00:00:00,Singapore,0.0,,7,,2020-01-15 00:00:00,2020-01-22 00:00:00,30.0,26.0,31.0,31.0,27.0,79.0,30.0
2020-01-30 00:00:00,Singapore,3.0,,10,,2020-01-16 00:00:00,2020-01-23 00:00:00,30.0,26.0,31.0,31.0,27.0,79.0,30.0
2020-01-31 00:00:00,Singapore,3.0,,13,,2020-01-17 00:00:00,2020-01-24 00:00:00,30.0,26.0,31.0,31.0,27.0,79.0,30.0
2020-02-01 00:00:00,Singapore,3.0,,16,,2020-01-18 00:00:00,2020-01-25 00:00:00,30.0,26.0,31.0,31.0,27.0,79.0,30.0
2020-02-02 00:00:00,Singapore,2.0,,18,,2020-01-19 00:00:00,2020-01-26 00:00:00,30.0,26.0,31.0,31.0,27.5,78.0,30.0
2020-02-03 00:00:00,Singapore,0.0,,18,,2020-01-20 00:00:00,2020-01-27 00:00:00,30.0,26.0,31.0,31.0,27.0,77.5,30.0
2020-02-04 00:00:00,Singapore,0.0,,18,,2020-01-21 00:00:00,2020-01-28 00:00:00,30.0,26.0,31.0,31.0,27.0,77.5,30.0
2020-02-05 00:00:00,Singapore,6.0,,24,,2020-01-22 00:00:00,2020-01-29 00:00:00,30.0,26.0,31.0,31.0,27.0,77.5,30.0
2020-02-06 00:00:00,Singapore,4.0,,28,,2020-01-23 00:00:00,2020-01-30 00:00:00,30.0,26.0,30.5,30.5,27.0,78.0,30.0
2020-02-07 00:00:00,Singapore,2.0,,30,,2020-01-24 00:00:00,2020-01-31 00:00:00,30.0,26.0,30.5,30.5,27.0,77.0,30.0
2020-02-08 00:00:00,Singapore,3.0,,33,,2020-01-25 00:00:00,2020-02-01 00:00:00,30.0,26.0,31.0,31.0,27.5,77.5,30.0
2020-02-09 00:00:00,Singapore,7.0,,40,,2020-01-26 00:00:00,2020-02-02 00:00:00,30.0,26.0,31.0,31.0,27.5,78.0,30.0
2020-02-10 00:00:00,Singapore,3.0,,43,,2020-01-27 00:00:00,2020-02-03 00:00:00,30.0,26.0,30.5,30.5,27.0,78.0,30.0
2020-02-11 00:00:00,Singapore,2.0,,45,,2020-01-28 00:00:00,2020-02-04 00:00:00,30.0,25.5,30.0,30.0,27.0,77.5,30.0
2020-02-12 00:00:00,Singapore,2.0,,47,,2020-01-29 00:00:00,2020-02-05 00:00:00,30.5,25.0,30.0,30.0,27.0,77.0,30.5
2020-02-13 00:00:00,Singapore,3.0,,50,,2020-01-30 00:00:00,2020-02-06 00:00:00,31.0,25.0,30.0,30.0,27.0,76.5,31.0
2020-02-14 00:00:00,Singapore,8.0,,58,,2020-01-31 00:00:00,2020-02-07 00:00:00,31.0,25.0,30.0,30.0,27.0,75.0,31.0
2020-02-15 00:00:00,Singapore,9.0,,67,,2020-02-01 00:00:00,2020-02-08 00:00:00,31.0,25.0,30.0,30.0,27.0,75.0,31.0
2020-02-16 00:00:00,Singapore,5.0,,72,,2020-02-02 00:00:00,2020-02-09 00:00:00,31.0,25.0,30.0,30.0,27.0,75.0,31.0
2020-02-17 00:00:00,Singapore,3.0,,75,,2020-02-03 00:00:00,2020-02-10 00:00:00,31.0,25.0,30.0,30.0,27.0,75.0,31.0
2020-02-18 00:00:00,Singapore,2.0,,77,,2020-02-04 00:00:00,2020-02-11 00:00:00,31.0,25.0,30.0,30.0,27.0,76.5,31.0
2020-02-19 00:00:00,Singapore,4.0,,81,,2020-02-05 00:00:00,2020-02-12 00:00:00,30.0,25.0,30.0,30.0,27.0,79.0,30.0
2020-02-20 00:00:00,Singapore,3.0,,84,,2020-02-06 00:00:00,2020-02-13 00:00:00,30.0,25.0,30.0,30.0,27.0,80.5,30.0
2020-02-21 00:00:00,Singapore,1.0,,85,,2020-02-07 00:00:00,2020-02-14 00:00:00,30.0,25.0,30.5,30.5,27.0,80.5,30.0
2020-02-22 00:00:00,Singapore,1.0,,86,,2020-02-08 00:00:00,2020-02-15 00:00:00,30.0,25.0,31.0,31.0,27.0,80.5,30.0
2020-02-23 00:00:00,Singapore,3.0,,89,,2020-02-09 00:00:00,2020-02-16 00:00:00,29.5,25.0,31.0,31.0,27.0,80.5,29.5
2020-02-24 00:00:00,Singapore,0.0,,89,,2020-02-10 00:00:00,2020-02-17 00:00:00,30.5,25.0,31.0,31.0,27.5,79.5,30.5
2020-02-25 00:00:00,Singapore,1.0,,90,,2020-02-11 00:00:00,2020-02-18 00:00:00,30.5,25.0,31.0,31.0,27.5,78.5,30.5
2020-02-26 00:00:00,Singapore,1.0,,91,,2020-02-12 00:00:00,2020-02-19 00:00:00,31.0,25.0,31.0,31.0,27.5,78.0,31.0
2020-02-27 00:00:00,Singapore,2.0,,93,,2020-02-13 00:00:00,2020-02-20 00:00:00,31.0,25.0,31.0,31.0,27.5,78.0,31.0
2020-02-28 00:00:00,Singapore,3.0,,96,,2020-02-14 00:00:00,2020-02-21 00:00:00,31.0,25.0,31.0,31.0,27.0,78.0,31.0
2020-02-29 00:00:00,Singapore,2.0,,98,,2020-02-15 00:00:00,2020-02-22 00:00:00,30.5,25.0,31.0,31.0,27.0,78.0,30.5
2020-03-01 00:00:00,Singapore,4.0,,102,,2020-02-16 00:00:00,2020-02-23 00:00:00,30.5,25.0,31.0,31.0,27.0,78.0,30.5
2020-03-02 00:00:00,Singapore,4.0,,106,,2020-02-17 00:00:00,2020-02-24 00:00:00,30.5,25.0,31.0,31.0,27.0,78.0,30.5
2020-03-03 00:00:00,Singapore,2.0,,108,,2020-02-18 00:00:00,2020-02-25 00:00:00,30.0,25.0,31.0,31.0,27.0,78.0,30.0
2020-03-04 00:00:00,Singapore,2.0,,110,,2020-02-19 00:00:00,2020-02-26 00:00:00,30.5,25.0,31.0,31.0,27.0,78.0,30.5
2020-03-05 00:00:00,Singapore,0.0,,110,,2020-02-20 00:00:00,2020-02-27 00:00:00,30.5,25.0,31.0,31.0,27.0,78.0,30.5
2020-03-06 00:00:00,Singapore,7.0,,117,,2020-02-21 00:00:00,2020-02-28 00:00:00,30.5,25.0,31.0,31.0,27.0,77.5,30.5
2020-03-07 00:00:00,Singapore,13.0,,130,,2020-02-22 00:00:00,2020-02-29 00:00:00,31.0,25.0,31.0,31.0,27.0,76.5,31.0
2020-03-08 00:00:00,Singapore,8.0,,138,,2020-02-23 00:00:00,2020-03-01 00:00:00,31.0,25.0,31.0,31.0,27.0,76.0,31.0
2020-03-09 00:00:00,Singapore,12.0,,150,,2020-02-24 00:00:00,2020-03-02 00:00:00,31.0,25.0,31.0,31.0,27.5,76.0,31.0
2020-03-10 00:00:00,Singapore,10.0,,160,,2020-02-25 00:00:00,2020-03-03 00:00:00,31.0,25.0,31.0,31.0,28.0,76.0,31.0
2020-03-11 00:00:00,Singapore,6.0,,166,,2020-02-26 00:00:00,2020-03-04 00:00:00,31.0,25.0,31.0,31.0,28.0,76.0,31.0
2020-03-12 00:00:00,Singapore,12.0,,178,,2020-02-27 00:00:00,2020-03-05 00:00:00,31.0,25.0,31.0,31.0,28.0,76.5,31.0
2020-03-13 00:00:00,Singapore,9.0,,187,,2020-02-28 00:00:00,2020-03-06 00:00:00,31.0,25.5,31.0,31.0,28.0,76.5,31.0
2020-03-14 00:00:00,Singapore,13.0,,200,,2020-02-29 00:00:00,2020-03-07 00:00:00,31.0,26.0,31.0,31.0,28.0,77.0,31.0
2020-03-15 00:00:00,Singapore,12.0,,212,,2020-03-01 00:00:00,2020-03-08 00:00:00,31.0,26.0,31.5,31.5,28.0,77.0,31.0
2020-03-16 00:00:00,Singapore,31.0,,243,,2020-03-02 00:00:00,2020-03-09 00:00:00,31.0,26.0,32.0,32.0,28.0,77.0,31.0
2020-03-17 00:00:00,Singapore,0.0,,243,,2020-03-03 00:00:00,2020-03-10 00:00:00,31.0,26.0,32.0,32.0,28.0,76.5,31.0
2020-03-07 00:00:00,Slovakia,,,1,,2020-02-22 00:00:00,2020-02-29 00:00:00,9.0,2.5,3.0,5.5,3.0,63.0,9.0
2020-03-08 00:00:00,Slovakia,2.0,,3,,2020-02-23 00:00:00,2020-03-01 00:00:00,8.0,3.5,3.5,5.5,3.5,63.5,8.0
2020-03-09 00:00:00,Slovakia,2.0,,5,,2020-02-24 00:00:00,2020-03-02 00:00:00,8.0,3.5,3.5,5.5,3.5,63.5,8.0
2020-03-10 00:00:00,Slovakia,2.0,,7,,2020-02-25 00:00:00,2020-03-03 00:00:00,8.0,3.5,3.5,5.5,3.5,67.5,8.0
2020-03-11 00:00:00,Slovakia,0.0,,7,,2020-02-26 00:00:00,2020-03-04 00:00:00,8.0,3.5,2.5,5.5,2.5,65.0,8.0
2020-03-12 00:00:00,Slovakia,3.0,,10,,2020-02-27 00:00:00,2020-03-05 00:00:00,9.0,3.5,2.5,5.5,2.5,65.0,9.0
2020-03-13 00:00:00,Slovakia,11.0,,21,,2020-02-28 00:00:00,2020-03-06 00:00:00,9.0,4.0,2.5,5.5,2.5,68.5,9.0
2020-03-14 00:00:00,Slovakia,9.0,,30,,2020-02-29 00:00:00,2020-03-07 00:00:00,9.0,4.0,2.5,6.0,2.5,72.0,9.0
2020-03-15 00:00:00,Slovakia,14.0,,44,,2020-03-01 00:00:00,2020-03-08 00:00:00,9.0,4.0,3.0,6.0,3.0,72.0,9.0
2020-03-16 00:00:00,Slovakia,17.0,,61,,2020-03-02 00:00:00,2020-03-09 00:00:00,9.0,3.5,3.0,6.0,3.0,71.5,9.0
2020-03-17 00:00:00,Slovakia,11.0,,72,,2020-03-03 00:00:00,2020-03-10 00:00:00,9.0,3.5,3.0,6.0,3.0,70.0,9.0
2020-03-05 00:00:00,Slovenia,,,1,,2020-02-20 00:00:00,2020-02-27 00:00:00,8.0,1.0,3.5,4.0,3.5,77.0,8.0
2020-03-06 00:00:00,Slovenia,5.0,,6,,2020-02-21 00:00:00,2020-02-28 00:00:00,8.5,1.0,3.0,4.0,3.0,76.5,8.5
2020-03-07 00:00:00,Slovenia,3.0,,9,,2020-02-22 00:00:00,2020-02-29 00:00:00,9.0,0.5,3.0,4.5,3.0,75.5,9.0
2020-03-08 00:00:00,Slovenia,3.0,,12,,2020-02-23 00:00:00,2020-03-01 00:00:00,9.0,0.5,3.0,5.0,3.0,83.5,9.0
2020-03-09 00:00:00,Slovenia,4.0,,16,,2020-02-24 00:00:00,2020-03-02 00:00:00,9.0,1.0,3.5,5.0,3.5,86.0,9.0
2020-03-10 00:00:00,Slovenia,7.0,,23,,2020-02-25 00:00:00,2020-03-03 00:00:00,9.0,1.0,4.0,5.0,4.0,83.5,9.0
2020-03-11 00:00:00,Slovenia,8.0,,31,,2020-02-26 00:00:00,2020-03-04 00:00:00,9.0,1.0,4.0,5.0,4.0,80.5,9.0
2020-03-12 00:00:00,Slovenia,26.0,,57,,2020-02-27 00:00:00,2020-03-05 00:00:00,9.0,1.5,4.5,5.0,4.5,75.5,9.0
2020-03-13 00:00:00,Slovenia,0.0,,57,,2020-02-28 00:00:00,2020-03-06 00:00:00,9.0,2.0,4.5,5.0,4.5,80.5,9.0
2020-03-14 00:00:00,Slovenia,84.0,,141,,2020-02-29 00:00:00,2020-03-07 00:00:00,8.5,2.0,4.5,5.0,4.5,83.5,8.5
2020-03-15 00:00:00,Slovenia,0.0,,141,,2020-03-01 00:00:00,2020-03-08 00:00:00,8.5,2.0,5.0,5.0,5.0,83.5,8.5
2020-03-16 00:00:00,Slovenia,78.0,,219,,2020-03-02 00:00:00,2020-03-09 00:00:00,9.0,2.0,5.0,5.0,5.0,80.5,9.0
2020-03-17 00:00:00,Slovenia,34.0,,253,,2020-03-03 00:00:00,2020-03-10 00:00:00,9.5,2.0,5.0,5.0,5.0,78.5,9.5
2020-03-17 00:00:00,Somalia,,,1,,2020-03-03 00:00:00,2020-03-10 00:00:00,29.0,26.0,30.0,30.0,27.0,76.0,29.0
2020-03-06 00:00:00,South%20Africa,,,1,,2020-02-21 00:00:00,2020-02-28 00:00:00,30.0,18.5,24.0,24.0,24.5,46.5,30.0
2020-03-07 00:00:00,South%20Africa,0.0,,1,,2020-02-22 00:00:00,2020-02-29 00:00:00,30.0,17.5,23.5,23.5,23.5,50.0,30.0
2020-03-08 00:00:00,South%20Africa,1.0,,2,,2020-02-23 00:00:00,2020-03-01 00:00:00,29.5,17.0,22.5,22.5,22.0,50.0,29.5
2020-03-09 00:00:00,South%20Africa,1.0,,3,,2020-02-24 00:00:00,2020-03-02 00:00:00,29.5,17.0,22.0,22.0,22.0,50.0,29.5
2020-03-10 00:00:00,South%20Africa,4.0,,7,,2020-02-25 00:00:00,2020-03-03 00:00:00,28.0,17.0,22.5,22.5,22.0,54.0,28.0
2020-03-11 00:00:00,South%20Africa,0.0,,7,,2020-02-26 00:00:00,2020-03-04 00:00:00,27.5,17.0,23.0,23.0,22.0,54.0,27.5
2020-03-12 00:00:00,South%20Africa,6.0,,13,,2020-02-27 00:00:00,2020-03-05 00:00:00,27.5,17.0,23.0,23.0,22.0,54.0,27.5
2020-03-13 00:00:00,South%20Africa,4.0,,17,,2020-02-28 00:00:00,2020-03-06 00:00:00,27.5,17.0,22.5,22.5,22.0,54.0,27.5
2020-03-14 00:00:00,South%20Africa,0.0,,17,,2020-02-29 00:00:00,2020-03-07 00:00:00,27.0,17.0,21.5,21.5,21.5,53.0,27.0
2020-03-15 00:00:00,South%20Africa,21.0,,38,,2020-03-01 00:00:00,2020-03-08 00:00:00,28.5,17.0,22.5,22.5,22.5,47.5,28.5
2020-03-16 00:00:00,South%20Africa,13.0,,51,,2020-03-02 00:00:00,2020-03-09 00:00:00,29.0,17.0,23.5,23.5,23.0,44.5,29.0
2020-03-17 00:00:00,South%20Africa,11.0,,62,,2020-03-03 00:00:00,2020-03-10 00:00:00,30.0,17.5,24.0,24.0,23.5,42.0,30.0
2020-02-01 00:00:00,Spain,,,1,,2020-01-18 00:00:00,2020-01-25 00:00:00,9.5,4.5,4.0,7.0,4.0,73.5,9.5
2020-02-02 00:00:00,Spain,0.0,,1,,2020-01-19 00:00:00,2020-01-26 00:00:00,10.0,4.5,4.0,7.0,4.0,73.5,10.0
2020-02-03 00:00:00,Spain,0.0,,1,,2020-01-20 00:00:00,2020-01-27 00:00:00,9.5,5.0,4.0,7.0,4.0,76.0,9.5
2020-02-04 00:00:00,Spain,0.0,,1,,2020-01-21 00:00:00,2020-01-28 00:00:00,10.0,5.5,5.0,7.0,5.0,80.5,10.0
2020-02-05 00:00:00,Spain,0.0,,1,,2020-01-22 00:00:00,2020-01-29 00:00:00,10.5,6.0,5.5,7.0,5.5,84.0,10.5
2020-02-06 00:00:00,Spain,0.0,,1,,2020-01-23 00:00:00,2020-01-30 00:00:00,11.0,6.0,6.0,7.5,6.0,85.0,11.0
2020-02-07 00:00:00,Spain,0.0,,1,,2020-01-24 00:00:00,2020-01-31 00:00:00,11.5,7.0,6.5,8.5,6.5,85.5,11.5
2020-02-08 00:00:00,Spain,0.0,,1,,2020-01-25 00:00:00,2020-02-01 00:00:00,12.0,8.0,7.0,9.5,7.0,86.0,12.0
2020-02-09 00:00:00,Spain,0.0,,1,,2020-01-26 00:00:00,2020-02-02 00:00:00,12.5,8.0,7.0,10.0,7.0,86.0,12.5
2020-02-10 00:00:00,Spain,1.0,,2,,2020-01-27 00:00:00,2020-02-03 00:00:00,14.0,8.5,8.0,10.5,8.0,86.0,14.0
